0N,1N,2N,3N,4N,0c,1c,2c,3c,4c
4.5424706666666665,0.6410931849009851,0.7156284875049568,0.908392907398275,1.1156578578493093,4.549538992715445,0.6486421084108523,0.7506211289999842,0.9419728192850574,1.115657857849309
4.5424706666666665,1.2903724507598013,1.9672403923798718,2.6508411351327372,3.653279732511111,4.557472963930546,1.3234621480418767,2.1197480492819554,3.0273799199753304,3.6532797325111077
4.5424706666666665,0.7999427437338251,0.8280825547067432,0.9849497682406685,1.1940000000000004,4.566198666666666,0.840614157257198,1.207089796825907,1.271191967186071,1.1940000000000002
4.5424706666666665,1.9177677499460617,3.331722103940331,4.548257197249833,5.13926666666667,4.919927999999998,2.835679428026428,4.6514345027170885,4.971247271525595,5.139266666666665
4.5424706666666665,0.38345031150498454,0.17556300024433902,0.14178364800457016,0.16083836180763822,4.543119029074548,0.38461353395761744,0.1778152826696257,0.1444405060313772,0.16083836180763808
